Date,Month,Year,Company,City,ZIP,County,FIPS,MSA,CBSA,ZCTA,CDRegion,Companies,Employees
3/21/20,Mar,2020,"Marriott Hotel Services, Inc. (Alpharetta)",Alpharetta,30005,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30005,Metro West,1,112
3/21/20,Mar,2020,Miller Ale House,Alpharetta,30004,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30004,Metro West,1,45
3/22/20,Mar,2020,Wellbridge (Concourse Athletic Club),Atlanta,30328,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30328,Metro West,1,177
3/22/20,Mar,2020,"Golden Gate America East, LLC",College Park,30337,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30337,Metro West,1,378
3/22/20,Mar,2020,Hilton Hotel Employer LLC (Atl-Courtland St.),Atlanta,30303,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30303,Metro West,1,400
3/23/20,Mar,2020,Mt. Bailey Holdings LLC,Atlanta,30309,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30309,Metro West,1,109
3/23/20,Mar,2020,InterContinental Buckhead Atlanta,Atlanta,30326,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30326,Metro West,1,210
3/23/20,Mar,2020,"DAL Global Services, LLC",Hapeville,30354,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30354,Metro West,1,39
3/25/20,Mar,2020,Crestline Hotels & Resorts,,30092,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30092,Metro West,1,91
3/25/20,Mar,2020,PCAM LLC,Atlanta,30354,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30354,Metro West,1,100
3/26/20,Mar,2020,Spire Hospitality,Atlanta,30308,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30308,Metro West,1,71
3/27/20,Mar,2020,Phelan Hallinan Diamond & Jones,Alpharetta,30022,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30022,Metro West,1,4
3/27/20,Mar,2020,"Sysco Atlanta, LLC",College Park,30337,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30337,Metro West,1,176
3/27/20,Mar,2020,"Focus Brands, LLC",Atlanta,30342,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30342,Metro West,1,136
3/28/20,Mar,2020,"SW Hotels & Resorts WW, LLC (W Atlanta Downtown)",Atlanta,30308,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30308,Metro West,1,161
3/29/20,Mar,2020,"Suit Supply (USA), Inc",Atlanta,30326,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30326,Metro West,1,28
3/29/20,Mar,2020,Paper Source,Atlanta,30326,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30326,Metro West,1,8
3/29/20,Mar,2020,Paper Source,Alpharetta,30009,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30009,Metro West,1,10
3/29/20,Mar,2020,Paper Source,Atlanta,30306,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30306,Metro West,1,11
3/30/20,Mar,2020,"Greyhound Lines, Inc.",Atlanta,30303,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30303,Metro West,1,78
3/31/20,Mar,2020,Cox Corporate Service,Atlanta,30326,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30326,Metro West,1,81
3/31/20,Mar,2020,PE Bethany Village LLC,,30004,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30004,Metro West,1,8
4/1/20,Apr,2020,"The Finish Line, Inc.",Alpharetta,30022,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30022,Metro West,1,4
4/2/20,Apr,2020,RA Sushi Atlanta Midtown Corp.,Atlanta,30309,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30309,Metro West,1,94
4/3/20,Apr,2020,Asbury Automotive,Union City,30291,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30291,Metro West,1,26
4/3/20,Apr,2020,Asbury Automotive,Union City,30291,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30291,Metro West,1,36
4/3/20,Apr,2020,Asbury Automotive,Roswell,30076,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30076,Metro West,1,49
4/3/20,Apr,2020,Asbury Automotive,Roswell,30076,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30076,Metro West,1,54
4/3/20,Apr,2020,Asbury Automotive,Atlanta,30350,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30350,Metro West,1,16
4/3/20,Apr,2020,Asbury Automotive,Atlanta,30360,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30360,Metro West,1,26
4/3/20,Apr,2020,Asbury Automotive,Alpharetta,30009,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30009,Metro West,1,5
4/3/20,Apr,2020,Asbury Automotive,Alpharetta,30009,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30009,Metro West,1,16
4/3/20,Apr,2020,Asbury Automotive,Roswell,30076,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30076,Metro West,1,42
4/3/20,Apr,2020,Asbury Automotive,Alpharetta,30009,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30009,Metro West,1,10
4/3/20,Apr,2020,Asbury Automotive,Union City,30291,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30291,Metro West,1,26
4/3/20,Apr,2020,Asbury Automotive,Roswell,30076,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30076,Metro West,1,10
4/3/20,Apr,2020,"Mindbody, Inc.",Atlanta,30363,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30363,Metro West,1,89
4/4/20,Apr,2020,Beeline Canada Accessories,Atlanta,30309,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30309,Metro West,1,12
4/4/20,Apr,2020,BAC Local 8 SE,Atlanta,30312,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30312,Metro West,1,3
4/4/20,Apr,2020,Vision Works (Cumberland Mall-Atlanta),Atlanta,30329,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30329,Metro West,1,6
4/4/20,Apr,2020,Vision Works (Alpharetta),Alpharetta,30022,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30022,Metro West,1,4
4/4/20,Apr,2020,Vision Works (East Point),East Point,30344,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30344,Metro West,1,5
4/4/20,Apr,2020,Marriott International Shared Services,Atlanta,30339,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30339,Metro West,1,96
4/5/20,Apr,2020,Paradies Lagardere (Atlanta Airport),Atlanta,30320,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30337,Metro West,1,58
4/5/20,Apr,2020,Paradies Lagardere (Atlanta II-Airport ),Atlanta,30320,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30337,Metro West,1,46
4/7/20,Apr,2020,"The Martin-Brower Company, L.L.C.",East Point,30349,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30349,Metro West,1,84
4/12/20,Apr,2020,"The Finish Line, Inc.",Alpharetta,30022,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30022,Metro West,1,11
4/15/20,Apr,2020,Bright Horizons Children's Centers LLC,College Park,30349,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30349,Metro West,1,115
4/17/20,Apr,2020,Select Medical,Atlanta,30354,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30354,Metro West,1,60
4/20/20,Apr,2020,Integrity Transformations Community Dev Corp,Atlanta,30318,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30318,Metro West,1,3
4/30/20,Apr,2020,Enterprise Holdings,Sandy Springs,30328,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30328,Metro West,1,110
5/7/20,May,2020,Gate Group,Atlanta,30354,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30354,Metro West,1,51
5/7/20,May,2020,Gate Gourmet,Atlanta,30354,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30354,Metro West,1,392
5/7/20,May,2020,Gate Gourmet,Atlanta,30354,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30354,Metro West,1,1429
5/7/20,May,2020,Gate Gourmet,Atlanta,30354,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30354,Metro West,1,180
5/17/20,May,2020,Cox Automotive,Atlanta,30328,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30328,Metro West,1,344
5/17/20,May,2020,Cox Automotive,Atlanta,30328,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30328,Metro West,1,118
5/17/20,May,2020,Cox Automotive,Atlanta,30331,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30331,Metro West,1,181
5/20/20,May,2020,"Merritt Hospitality, LLC (Westin Atl Perimeter)",Atlanta,30328,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30328,Metro West,1,97
5/20/20,May,2020,"Merritt Hospitality, LLC-Westin Buckhead",Atlanta,30326,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30326,Metro West,1,125
5/21/20,May,2020,"Merritt Hospitality, LLC (The Hotel at Avalon)",Alpharetta,30009,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30009,Metro West,1,157
5/22/20,May,2020,"Merritt Hospitality, LLC/Sheraton Atlanta Downtown",Atlanta,30303,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30303,Metro West,1,192
5/26/20,May,2020,"Merritt Hospitality, LLC (Hilton Atlanta Airport)",Atlanta,30354,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30354,Metro West,1,86
5/27/20,May,2020,LH Atlanta Hotel Corp LLC,Atlanta,30309,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30309,Metro West,1,159
5/31/20,May,2020,XPO Logistics Supply Chain Headquarters,Fairburn,30213,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30213,Metro West,1,226
6/5/20,Jun,2020,"Merritt Hospitality, LLC (The Whitley Hotel)",Atlanta,30326,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30326,Metro West,1,184
6/5/20,Jun,2020,Hyatt Corporation,Atlanta,30305,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30305,Metro West,1,121
6/12/20,Jun,2020,The Educational Commission for Foreign Med. Grad.,College Park,30337,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30337,Metro West,1,91
6/21/20,Jun,2020,"City Winery Atlanta, LLC",Atlanta,30308,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30308,Metro West,1,130
6/30/20,Jun,2020,"Freeman Expositions, LLC",Atlanta,30318,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30318,Metro West,1,47
6/30/20,Jun,2020,"The Freeman Company, LLC",Atlanta,30318,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30318,Metro West,1,15
7/10/20,Jul,2020,FLYTE,Roswell,30076,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30076,Metro West,1,10
7/18/20,Jul,2020,Hyatt Regency (Peachtree St-Atl),Atlanta,30303,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30303,Metro West,1,267
7/21/20,Jul,2020,Exide Technologies,Milton,30004,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30004,Metro West,1,298
7/31/20,Jul,2020,"Compass Group,Restaurants Assoc. GA Aquarium",Atlanta,30313,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30313,Metro West,1,79
7/31/20,Jul,2020,Hudson Group (HG) Retail LLC,Atlanta,30320,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30337,Metro West,1,187
7/31/20,Jul,2020,Sodexo Inc (Delta Airlines),Atlanta,30354,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30354,Metro West,1,98
8/1/20,Aug,2020,Levy Premium Foodservice Limited (GWCC),Atlanta,30313,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30313,Metro West,1,371
8/14/20,Aug,2020,Aramark (Spelman College),Atlanta,30314,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30314,Metro West,1,101
8/14/20,Aug,2020,Aramark (Morehouse College),Atlanta,30314,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30314,Metro West,1,147
8/17/20,Aug,2020,The Hertz Corporation,College Park,33928,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,33928,Metro West,1,2
8/19/20,Aug,2020,HPI,Alpharetta,30005,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30005,Metro West,1,98
8/28/20,Aug,2020,Avis Budget Group,Atlanta,30303,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30303,Metro West,1,3
8/28/20,Aug,2020,Avis Budget Group,East Point,30344,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30344,Metro West,1,3
8/28/20,Aug,2020,Sodexo Inc. (Cox Enterprises),Sandy Springs,30328,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30328,Metro West,1,141
8/31/20,Aug,2020,"Sodexo, Inc. (Clark Atlanta University)",Atlanta,30314,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30314,Metro West,1,91
9/17/20,Sep,2020,Omni Hotels & Resorts (Omni Hotel CNN),Atlanta,30303,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30303,Metro West,1,439
9/18/20,Sep,2020,P.F. Chang's China Bistro (Alpharetta),Alpharetta,30022,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30022,Metro West,1,75
9/20/20,Sep,2020,Vesta Corporation,Alpharetta,30022,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30022,Metro West,1,56
9/23/20,Sep,2020,"Freeman Audio Visual, LLC",Atlanta,30318,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30318,Metro West,1,2
9/23/20,Sep,2020,"Freeman Expositions, LLC",Atlanta,30318,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30318,Metro West,1,49
9/23/20,Sep,2020,"The Freeman Company, LLC",Atlanta,30318,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30318,Metro West,1,4
9/25/20,Sep,2020,Bright Horizons Children's Centers LLC,Atlanta,30339,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30339,Metro West,1,72
9/28/20,Sep,2020,"SSA Group, LLC (Zoo Atlanta)",Atlanta,30315,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30315,Metro West,1,58
9/30/20,Sep,2020,Compass Group USA (Flik),Atlanta,30313,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30313,Metro West,1,95
9/30/20,Sep,2020,Wyndham Atlanta Galleria,Atlanta,30339,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30339,Metro West,1,50
10/1/20,Oct,2020,ExpressJet Airlines,College Park,30349,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30349,Metro West,1,297
11/30/20,Nov,2020,HPT TRS IHG-2 (Crown Plaza Atlanta Airport),Atlanta,30344,Fulton County,13121,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30344,Metro West,1,56
10/15/08,Oct,2008,Pilgrim's Pride,Ellijay,30540,Gilmer County,13123,,,30540,Northwest,1,180
6/6/16,Jun,2016,North Georgia Medical Center,Ellijay,30540,Gilmer County,13123,,,30540,Northwest,1,38
3/24/20,Mar,2020,River Street Tavern Inc,Ellijay,30540,Gilmer County,13123,,,30540,Northwest,1,29
11/25/08,Nov,2008,Georgia-pacific Gypsum,Brunswick,31520,Glynn County,13127,"Brunswick, GA",15260,31520,Coastal,1,58
8/8/11,Aug,2011,Kelloggs Dist. Ctr,Brunswick,31525,Glynn County,13127,"Brunswick, GA",15260,31525,Coastal,1,23
4/30/15,Apr,2015,International Auto Processing,Brunswick,31523,Glynn County,13127,"Brunswick, GA",15260,31523,Coastal,1,65
1/31/18,Jan,2018,Amports,Brunswick,31525,Glynn County,13127,"Brunswick, GA",15260,31525,Coastal,1,24
4/2/19,Apr,2019,Georgia Pacific LLC,Brunswick,31525,Glynn County,13127,"Brunswick, GA",15260,31525,Coastal,1,120
3/13/20,Mar,2020,Alert Limited Partnership,Brunswick,31521,Glynn County,13127,"Brunswick, GA",15260,31520,Coastal,1,1
3/15/20,Mar,2020,Bloomin Brands (Bonefish 1701),St. Simons Island,31522,Glynn County,13127,"Brunswick, GA",15260,31522,Coastal,1,34
3/30/20,Mar,2020,Haven Manufacturing Corp,Brunswick,31525,Glynn County,13127,"Brunswick, GA",15260,31525,Coastal,1,14
3/31/20,Mar,2020,"B&O Joint Venture, LLC",Glynco,31520,Glynn County,13127,"Brunswick, GA",15260,31520,Coastal,1,100
9/4/07,Sep,2007,Mohawk Industries,Calhoun,30701,Gordon County,13129,"Calhoun, GA",15660,30701,Northwest,1,150
11/19/08,Nov,2008,Shaw Plant 7g,Calhoun,30701,Gordon County,13129,"Calhoun, GA",15660,30701,Northwest,1,125
12/31/08,Dec,2008,"Mohawk Industries,inc.",Calhoun,30701,Gordon County,13129,"Calhoun, GA",15660,30701,Northwest,1,160
3/24/09,Mar,2009,"Shaw Industries, Plant 07",Calhoun,30701,Gordon County,13129,"Calhoun, GA",15660,30701,Northwest,1,390
4/7/09,Apr,2009,"Kobelco Construction Machinery America, Llc",Calhoun,30701,Gordon County,13129,"Calhoun, GA",15660,30701,Northwest,1,144
11/12/09,Nov,2009,Cintas,Calhoun,30701,Gordon County,13129,"Calhoun, GA",15660,30701,Northwest,1,40
1/24/12,Jan,2012,Actionmed Personnel (nexus),Calhoun,30701,Gordon County,13129,"Calhoun, GA",15660,30701,Northwest,1,280
8/15/14,Aug,2014,"Quality Finishings Of Georgia, LLC",Calhoun,30701,Gordon County,13129,"Calhoun, GA",15660,30701,Northwest,1,39
9/26/14,Sep,2014,Bently Dye Services,Calhoun,30701,Gordon County,13129,"Calhoun, GA",15660,30701,Northwest,1,17
6/12/15,Jun,2015,CNH Industrial,Calhoun,30701,Gordon County,13129,"Calhoun, GA",15660,30701,Northwest,1,94
8/28/15,Aug,2015,CNH Industrial,Calhoun,30701,Gordon County,13129,"Calhoun, GA",15660,30701,Northwest,1,120
1/1/16,Jan,2016,Omnova Solutions,Calhoun,30701,Gordon County,13129,"Calhoun, GA",15660,30701,Northwest,1,30
6/30/16,Jun,2016,"Superior Manufacturing Group, Inc.",Calhoun,30701,Gordon County,13129,"Calhoun, GA",15660,30701,Northwest,1,40
3/16/20,Mar,2020,The Ritz-Carlton Hotel Co LLC,,30642,Greene County,13133,,,30642,Northeast,1,440
3/30/20,Mar,2020,nhtllc,Greensboro,30642,Greene County,13133,,,30642,Northeast,1,6
1/8/07,Jan,2007,Schwan's Bakery Inc.,Suwanee,30024,Gwinnett County,13135,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30024,Metro North,1,200
1/19/07,Jan,2007,Aramark Uniform Career Apparel,Lawrenceville,30045,Gwinnett County,13135,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30045,Metro North,1,16
1/22/07,Jan,2007,Orbis,Lawrenceville,30045,Gwinnett County,13135,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30045,Metro North,1,45
3/1/07,Mar,2007,Com-pak Services,Duluth,30096,Gwinnett County,13135,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30096,Metro North,1,50
8/3/07,Aug,2007,After Hour Formalwear,Norcross,30093,Gwinnett County,13135,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30093,Metro North,1,175
8/16/07,Aug,2007,Homebanc Mortgage Corp,Buford,30519,Gwinnett County,13135,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30519,Metro North,1,62
9/27/07,Sep,2007,Indymac Resources,Norcross,30092,Gwinnett County,13135,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30092,Metro North,1,91
10/12/07,Oct,2007,Tsys Debt Management Inc,Norcross,30071,Gwinnett County,13135,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30071,Metro North,1,15
12/11/07,Dec,2007,Hd Supply Plumbing,Lawrenceville,30043,Gwinnett County,13135,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30043,Metro North,1,80
2/6/08,Feb,2008,Sun Microsystems,Norcross,30092,Gwinnett County,13135,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30092,Metro North,1,17
2/15/08,Feb,2008,Clopay Corp.d/b/a Rcs,Norcross,30071,Gwinnett County,13135,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30071,Metro North,1,143
2/25/08,Feb,2008,Hd Supply Lumber & Building Materials,Duluth,30096,Gwinnett County,13135,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30096,Metro North,1,75
5/12/08,May,2008,Android Industries Llc,Norcross,30071,Gwinnett County,13135,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30071,Metro North,1,42
7/18/08,Jul,2008,Indymac Bank,Norcross,30092,Gwinnett County,13135,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30092,Metro North,1,73
7/22/08,Jul,2008,Ryder,Norcross,30071,Gwinnett County,13135,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30071,Metro North,1,63
7/31/08,Jul,2008,Ciba Vision,Duluth,30097,Gwinnett County,13135,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30097,Metro North,1,71
8/19/08,Aug,2008,Pro-build,Norcross,30071,Gwinnett County,13135,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30071,Metro North,1,60
9/29/08,Sep,2008,Bill Heard Chevrolet,Buford,30518,Gwinnett County,13135,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30518,Metro North,1,154
10/9/08,Oct,2008,Warranty Corp Of America,Norcross,30071,Gwinnett County,13135,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30071,Metro North,1,225
10/14/08,Oct,2008,Automobile Protection Corp,Norcross,30071,Gwinnett County,13135,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30071,Metro North,1,35
11/4/08,Nov,2008,Andrew Llc,Norcross,30071,Gwinnett County,13135,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30071,Metro North,1,56
12/22/08,Dec,2008,Siemens Energy & Automation,Duluth,30096,Gwinnett County,13135,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30096,Metro North,1,70
1/15/09,Jan,2009,Primerica Financial Services,Duluth,30099,Gwinnett County,13135,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30097,Metro North,1,50
3/23/09,Mar,2009,"Ritz Camera Centers, Inc.",Suwanee,30024,Gwinnett County,13135,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30024,Metro North,1,69
3/24/09,Mar,2009,K V Pharmaceutical,Lawrenceville,30045,Gwinnett County,13135,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30045,Metro North,1,6
3/30/09,Mar,2009,Ems Technology,Norcross,30092,Gwinnett County,13135,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30092,Metro North,1,30
4/28/09,Apr,2009,Wynn Salon Services,Lawrenceville,30043,Gwinnett County,13135,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30043,Metro North,1,50
4/30/09,Apr,2009,"Innotrac, Corp.",Duluth,30097,Gwinnett County,13135,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30097,Metro North,1,67
5/5/09,May,2009,Ingersoll Rand,Suwanee,30024,Gwinnett County,13135,"Atlanta-Sandy Springs-Alpharetta, GA",12060,30024,Metro North,1,72
